age,income,loan_amount,credit_score,years_employed,num_credit_lines,debt_ratio,defaulted
50,25915.0,20039.69,383,21,3,0.48,0
38,33128.0,14354.98,357,15,5,0.39,0
52,20973.0,41014.62,592,13,2,0.25,0
69,10077.0,33103.31,315,15,2,0.75,0
51,34582.0,26062.95,776,10,2,0.64,0
58,24528.0,14786.8,464,27,3,0.21,0
68,88110.0,20041.09,736,16,2,0.79,0
64,38197.0,48192.95,702,2,4,0.88,0
35,45926.0,28404.05,685,22,3,0.06,0
28,34216.0,23031.47,437,22,1,0.77,0
40,38058.0,28463.99,830,4,3,0.85,0
65,15896.0,40054.48,592,2,5,0.99,0
39,21589.0,20304.9,774,28,5,0.24,0
34,62587.0,13041.78,761,14,3,0.37,0
22,40325.0,31322.13,672,22,4,0.97,0
61,29755.0,34934.18,461,4,5,0.09,0
28,46309.0,37072.31,343,21,3,0.52,0
47,46767.0,44689.44,382,2,3,0.51,0
32,98267.0,21702.84,838,5,0,0.61,0
44,39400.0,8390.97,818,22,4,0.33,0
52,21349.0,48125.69,710,13,3,0.93,0
50,34274.0,24575.54,640,23,3,0.27,0
37,49207.0,33046.59,388,1,1,0.65,0
33,59744.0,34983.74,529,17,1,0.5,0
51,16195.0,29593.12,317,29,3,0.27,0
19,41227.0,14236.59,580,5,3,0.19,1
52,23188.0,38981.44,721,23,1,0.96,0
57,27356.0,41168.84,637,4,5,0.56,0
45,55432.0,29883.9,565,13,3,0.6,0
64,52740.0,26985.25,654,16,2,0.78,0
56,25872.0,10127.22,659,10,2,0.08,0
23,33560.0,8777.82,516,0,6,0.71,0
26,27777.0,20280.42,620,9,3,0.17,0
37,154176.0,18988.08,511,8,1,0.74,0
18,41738.0,47914.54,502,19,3,0.14,1
25,23867.0,40263.02,452,11,0,0.83,0
40,70339.0,34696.59,728,25,3,0.68,0
20,71591.0,28294.16,586,0,3,0.39,0
21,88951.0,12531.54,620,26,3,0.36,0
42,103156.0,49030.55,735,23,1,0.15,0
64,51733.0,21876.83,795,17,5,0.9,0
55,30488.0,9811.65,448,11,10,0.12,0
32,32817.0,27220.95,841,1,0,0.47,0
38,31381.0,44329.91,781,0,3,0.24,0
52,29677.0,44928.1,625,0,5,1.0,0
63,67506.0,5493.47,328,24,4,0.59,0
69,36329.0,44883.31,558,28,5,0.15,1
31,59025.0,17216.79,374,0,5,0.67,0
53,50933.0,6753.76,797,21,0,0.99,0
29,20966.0,43150.56,715,11,3,0.61,0
34,15389.0,43874.0,639,6,2,0.46,0
56,19568.0,31830.4,607,3,4,0.29,0
26,29338.0,30849.52,540,20,1,0.09,0
52,38838.0,41590.41,552,19,1,0.23,0
30,26261.0,40383.93,519,3,0,0.55,0
32,51613.0,45054.75,696,25,4,0.75,1
35,27894.0,29873.64,635,14,4,0.88,0
68,41294.0,48544.12,328,0,2,0.79,0
50,38515.0,49826.61,793,5,1,0.13,0
23,86441.0,10244.51,801,13,1,0.77,0
44,22301.0,43229.47,453,25,2,0.58,0
40,109558.0,27492.0,530,13,3,0.47,1
44,26979.0,22440.49,401,9,0,0.57,0
51,18582.0,32588.25,476,6,5,0.01,1
63,32583.0,7518.45,531,22,3,0.07,0
55,183518.0,27790.75,311,23,3,0.53,0
31,56818.0,44190.08,485,22,1,0.17,0
53,49094.0,14605.77,565,21,1,0.55,0
25,54046.0,24187.55,434,11,0,0.35,0
52,24716.0,47276.64,330,23,4,0.91,0
36,42746.0,24285.37,755,18,3,0.95,0
47,36361.0,21126.54,558,8,2,0.98,0
31,89728.0,24824.15,403,2,2,0.9,0
37,34395.0,28375.37,730,3,4,0.99,0
66,30057.0,33439.61,681,12,4,0.71,1
42,20284.0,41031.18,768,9,0,0.96,0
57,38949.0,25344.6,812,13,0,0.64,1
41,42044.0,41786.64,506,5,6,0.81,0
31,19915.0,29017.43,746,27,6,0.13,0
43,45551.0,20231.62,388,29,3,0.68,1
55,40806.0,34607.79,494,27,0,0.93,0
40,60278.0,37297.5,713,7,5,0.54,0
39,66582.0,30112.2,421,18,5,0.19,0
65,38068.0,7547.67,761,28,3,0.53,0
36,21630.0,12644.73,415,9,6,0.71,0
63,23973.0,17838.4,495,21,2,0.77,0
68,87646.0,17718.15,335,4,4,0.52,0
20,39448.0,35303.94,366,4,3,0.22,0
59,86949.0,5825.69,580,4,0,0.93,1
36,46598.0,39005.68,778,8,4,0.77,0
26,52938.0,16940.41,310,28,4,0.27,1
45,58068.0,18950.98,621,22,1,0.81,0
37,19701.0,28755.94,539,27,2,0.35,0
62,42339.0,14716.65,359,8,5,0.31,0
24,19565.0,44801.21,464,14,6,0.86,0
31,31494.0,8841.6,488,8,3,0.87,1
26,50015.0,24997.21,786,28,4,0.4,0
36,21749.0,43224.0,391,13,3,0.01,0
64,48034.0,32712.98,588,5,2,0.19,0
69,17168.0,18154.83,808,29,2,0.91,0
31,64322.0,23934.21,374,21,3,0.9,0
55,26050.0,36801.25,727,19,0,0.45,0
53,21730.0,48796.73,684,7,2,0.3,1
57,17718.0,45191.24,352,29,4,0.3,0
34,27182.0,20409.48,474,1,1,0.9,0
47,13991.0,49918.9,773,4,4,0.32,0
26,27606.0,5157.71,660,16,4,0.51,1
50,62928.0,6243.34,569,9,3,0.73,0
69,33046.0,42072.82,706,13,5,0.21,0
42,20156.0,13975.82,423,17,5,0.25,0
31,40665.0,7734.62,675,0,3,0.36,0
28,38908.0,15671.66,691,21,2,0.65,0
52,96597.0,24174.51,481,1,4,0.82,0
58,53926.0,37875.48,335,27,1,0.55,0
31,42311.0,33095.1,511,3,4,0.13,0
47,57099.0,15692.95,433,12,3,0.45,0
58,33956.0,27647.17,790,15,3,0.13,0
21,34972.0,46679.63,737,4,3,0.09,0
21,83239.0,41675.35,345,22,4,0.59,0
45,16030.0,19543.54,700,9,4,0.96,0
25,58922.0,49201.91,787,16,4,0.84,1
19,34358.0,36887.92,731,27,0,0.77,0
58,31390.0,7810.22,727,10,2,0.73,0
63,27544.0,6582.23,816,4,4,0.9,0
39,39216.0,12578.36,761,14,5,0.75,0
58,35534.0,37753.51,480,3,8,0.63,0
33,29515.0,13268.25,444,6,4,0.36,0
46,25557.0,28016.9,564,29,2,0.1,0
66,14007.0,9196.71,705,9,3,0.46,0
65,25288.0,46439.88,783,22,4,0.92,0
47,28109.0,20478.23,781,23,1,0.58,0
29,39168.0,45865.94,536,3,2,0.18,0
52,96910.0,47519.4,824,19,5,0.65,0
28,26689.0,5275.79,638,25,4,0.47,0
63,21767.0,25886.08,567,4,5,0.93,0
67,25406.0,6109.52,565,4,3,0.16,0
38,39209.0,45891.17,827,10,3,0.71,1
38,48743.0,28328.34,391,18,3,0.68,0
22,52270.0,8372.48,547,4,5,0.98,0
65,54932.0,9962.45,318,20,5,0.56,0
37,58960.0,22257.91,689,7,6,0.87,0
54,31589.0,47310.54,687,6,4,0.02,0
20,101374.0,36180.91,394,7,3,0.12,0
61,30413.0,44042.85,729,12,6,0.35,0
50,38356.0,21490.55,336,4,1,0.62,1
26,69419.0,6944.62,692,27,3,0.45,1
26,48205.0,48844.29,590,26,1,0.2,0
21,11844.0,5772.78,602,17,2,0.59,0
52,36418.0,47644.32,700,23,3,0.57,0
34,55881.0,21590.48,643,8,1,0.52,0
51,18551.0,5454.07,817,1,5,0.09,0
41,52857.0,36012.08,676,15,2,0.93,0
49,44138.0,49124.31,464,13,3,0.59,0
18,65641.0,48453.16,312,16,1,0.26,0
25,25695.0,12242.17,324,27,3,0.69,0
62,59751.0,13156.15,422,5,2,0.32,1
40,39332.0,30449.25,428,2,2,0.51,0
64,87818.0,33678.72,846,16,4,0.34,0
57,146243.0,38273.81,608,12,2,0.88,1
29,78368.0,13147.27,735,5,5,0.99,0
29,46178.0,48155.32,481,27,2,0.16,0
63,115902.0,33743.27,342,7,3,0.02,0
64,49106.0,43117.11,703,24,2,0.22,0
32,23064.0,29302.96,562,28,2,0.59,0
58,35609.0,23642.46,369,5,2,0.17,0
36,53148.0,48973.23,591,27,2,0.81,0
43,54884.0,31195.46,513,15,6,0.41,0
69,20689.0,44009.31,446,5,2,0.61,0
46,21020.0,47898.16,324,16,4,0.46,0
39,30618.0,35390.96,622,20,2,0.9,0
57,47442.0,29702.24,408,2,0,0.04,0
38,50578.0,5157.99,550,22,6,0.73,0
68,38974.0,6800.88,781,11,2,0.65,0
55,23928.0,14038.3,474,24,2,0.65,0
37,86549.0,13370.38,646,28,1,0.41,0
46,21247.0,16464.15,469,26,3,0.02,0
68,69645.0,18722.06,301,5,5,0.69,0
21,52544.0,21202.95,661,20,3,0.83,1
24,68883.0,23924.2,595,6,1,0.09,0
45,29079.0,9448.99,501,10,0,0.44,0
45,33815.0,6906.29,588,8,1,0.16,0
21,37329.0,35327.5,361,15,3,0.61,0
39,28618.0,29180.07,801,4,3,0.79,0
29,40645.0,24986.49,425,14,3,0.67,0
62,79981.0,33549.8,348,20,1,0.32,0
20,18988.0,42245.57,478,25,4,0.14,0
39,26145.0,24246.18,792,3,1,0.79,0
61,24764.0,33850.38,732,4,2,0.32,0
19,34641.0,47910.75,601,6,7,0.02,0
41,33936.0,42783.1,468,2,0,0.57,0
51,53432.0,24170.04,568,3,1,0.25,0
44,36933.0,34012.26,663,24,1,0.84,0
58,42253.0,12968.19,399,14,3,0.14,1
18,44321.0,30223.5,514,27,3,0.43,0
25,41056.0,49159.77,396,1,2,0.25,0
40,51620.0,28324.18,847,23,4,0.69,1
55,34161.0,46743.72,636,24,3,0.55,0
23,82717.0,23330.07,658,4,1,0.79,0
39,129419.0,49948.02,589,6,2,0.46,0
42,51695.0,31064.9,695,21,3,0.0,1
35,40700.0,6902.1,659,16,3,0.22,0
34,49627.0,31403.97,646,7,4,1.0,0
29,20941.0,17355.77,423,8,5,0.41,0
23,39738.0,6461.66,837,9,3,0.62,0
43,25193.0,41938.4,721,10,4,0.9,0
44,46863.0,17407.83,635,0,2,0.02,0
25,25256.0,40844.68,802,14,5,0.66,0
36,30565.0,17969.79,356,7,1,0.29,0
59,14243.0,13744.69,375,18,4,0.28,0
18,20199.0,48827.1,765,11,2,0.22,0
46,43366.0,21274.04,584,5,4,0.82,0
62,23519.0,32061.93,685,9,2,0.37,0
66,61814.0,32449.17,558,23,4,0.07,0
52,22540.0,30221.31,776,4,2,0.1,0
57,45553.0,46161.31,310,23,2,0.15,0
31,24811.0,35349.85,559,6,5,0.9,0
52,44035.0,23167.99,692,6,1,0.43,0
65,16858.0,43807.12,668,22,3,0.92,0
62,28952.0,13147.83,483,24,5,0.82,0
37,23787.0,29490.65,315,21,2,0.84,0
66,56479.0,47774.77,805,21,4,0.29,0
30,45758.0,33142.89,385,26,2,0.27,0
55,19608.0,41763.58,309,8,2,0.56,0
66,32807.0,34410.23,776,14,1,0.42,0
63,24682.0,42771.69,463,5,6,0.51,0
66,58403.0,47501.95,323,15,2,0.05,0
25,68580.0,17281.48,611,6,3,0.97,0
60,17662.0,12634.75,537,14,4,0.06,0
37,54905.0,26779.58,761,22,3,0.18,0
50,24061.0,36583.81,761,1,3,0.68,0
43,32002.0,15223.61,537,28,3,0.16,0
56,36906.0,5184.57,321,27,4,0.11,0
38,90066.0,20432.08,479,7,4,0.15,0
66,21984.0,48598.67,798,11,3,0.06,0
59,55126.0,36273.54,774,10,6,0.25,1
60,20216.0,23059.64,638,5,3,0.27,0
58,19530.0,13665.92,830,19,2,0.5,0
26,36836.0,21024.04,461,26,2,0.44,1
41,36712.0,12642.77,360,12,2,0.47,0
54,8812.0,9783.76,384,22,5,0.62,0
66,64848.0,45803.41,846,15,5,0.23,0
58,12462.0,49894.27,789,7,1,0.13,0
34,33760.0,12385.15,304,16,1,0.88,0
41,70531.0,7453.52,375,25,1,0.63,1
38,109600.0,19837.9,552,28,5,0.06,1
68,30287.0,25774.66,306,12,3,0.96,0
56,17739.0,14216.96,772,3,4,0.69,0
58,69236.0,18564.12,437,19,1,0.15,0
56,55970.0,14039.18,657,9,3,0.97,0
30,28439.0,39841.73,462,24,4,0.37,0
28,26692.0,37066.01,617,28,0,0.98,0
63,25370.0,33572.82,757,21,4,0.1,0
36,30568.0,22424.8,552,19,3,0.16,0
28,42533.0,45906.84,500,15,4,0.66,0
30,27364.0,48628.96,831,28,3,0.02,0
63,29150.0,12813.77,464,16,1,0.02,0
62,50043.0,15035.57,531,7,2,0.79,0
18,17306.0,28653.4,627,10,3,0.17,0
57,30093.0,9106.28,537,24,1,0.92,0
61,15710.0,24640.18,419,4,2,0.43,0
36,38338.0,31180.61,549,20,4,0.87,0
29,13771.0,28493.31,635,25,5,0.42,0
25,56670.0,19890.89,583,15,3,0.53,0
25,18820.0,29410.06,497,23,1,0.32,0
62,14969.0,48146.04,715,7,5,0.66,0
29,30279.0,14270.78,694,20,4,0.32,0
65,85439.0,34467.41,450,15,5,0.22,0
50,51823.0,6952.85,564,3,3,0.08,0
62,13889.0,7988.74,519,5,4,0.06,0
43,18554.0,29832.27,515,25,3,0.31,0
56,29798.0,9722.26,614,20,2,0.74,0
45,111210.0,6005.61,515,7,1,0.21,0
22,22709.0,12718.08,634,8,2,0.3,0
25,22801.0,30418.21,658,12,2,0.91,1
42,77942.0,36650.34,460,16,2,0.64,0
44,40033.0,14111.54,810,8,5,0.92,0
63,61482.0,35071.67,456,12,4,0.91,0
40,25247.0,13211.43,461,8,3,0.06,0
47,34516.0,32605.58,341,5,3,0.96,0
62,70110.0,23538.19,479,26,2,0.05,0
64,33778.0,34420.98,602,9,2,0.93,0
40,63674.0,49777.37,629,4,3,0.55,0
66,44074.0,47201.76,728,6,0,0.53,0
64,21594.0,5192.68,649,10,2,0.71,0
37,36020.0,44844.74,419,23,3,0.88,0
35,59319.0,7992.09,374,8,4,0.62,0
35,50752.0,47887.1,422,24,4,0.43,0
19,35592.0,17682.16,481,9,1,0.11,0
21,14103.0,22191.57,556,10,1,0.79,0
47,14794.0,9123.72,568,2,3,0.13,1
50,16454.0,10052.27,792,28,2,0.73,0
53,28135.0,37703.33,479,7,3,0.53,0
35,30075.0,47494.95,448,16,7,0.39,0
54,17366.0,32483.68,817,6,3,0.61,0
36,60552.0,37213.25,447,11,0,0.77,0
64,19305.0,39288.64,308,15,2,0.94,0
45,18301.0,16826.64,477,14,6,0.26,0
57,37954.0,7035.33,694,20,4,0.95,0
37,59098.0,5084.27,630,28,1,0.96,0
66,101461.0,20779.22,355,12,1,0.81,0
50,48595.0,15865.89,506,17,1,0.88,0
29,80011.0,7804.3,404,17,2,0.69,0
68,19811.0,13078.77,846,23,5,0.04,0
32,106924.0,10602.45,654,4,2,0.58,0
58,14318.0,46169.53,788,13,2,0.75,0
56,28228.0,11312.02,802,27,4,0.94,1
19,48066.0,29194.18,349,10,3,0.57,1
46,16275.0,31689.77,386,2,1,0.79,0
58,22845.0,29457.03,602,16,2,0.71,0
27,21100.0,9457.54,300,26,5,0.28,0
19,31098.0,19345.93,680,22,5,0.15,1
68,73924.0,7307.16,661,26,5,0.75,0
28,36622.0,22805.15,680,11,2,0.23,0
30,28810.0,13486.95,461,2,2,0.24,0
27,8586.0,30273.46,318,22,5,0.64,0
31,45861.0,36176.38,542,27,4,0.79,0
35,53907.0,28945.39,428,1,5,0.58,0
68,15522.0,24540.65,475,3,3,0.88,0
26,35120.0,22430.0,708,17,2,0.21,0
56,39995.0,42876.13,383,19,1,0.25,0
45,58824.0,14871.56,675,20,2,0.64,0
20,25276.0,38039.83,521,13,5,0.83,0
37,23443.0,39086.7,624,7,2,0.54,0
23,28904.0,23864.0,750,1,1,0.01,0
44,69025.0,18378.53,715,25,4,0.68,0
19,61201.0,26174.37,744,18,6,0.81,0
46,35930.0,9194.63,624,9,6,0.28,0
55,60469.0,7066.85,822,27,4,0.05,0
20,11111.0,10022.14,465,28,4,0.52,0
33,53951.0,13421.53,537,4,3,0.04,0
47,20757.0,27687.96,312,10,2,0.42,0
57,87861.0,43211.15,556,27,1,0.02,1
19,21330.0,15603.9,813,27,2,0.22,1
34,23709.0,47082.29,509,8,2,0.39,0
58,48108.0,47970.86,783,15,2,0.11,0
29,50487.0,48150.71,664,25,5,0.11,0
52,29052.0,42690.32,524,26,2,0.83,0
60,43726.0,21372.13,493,4,4,0.04,0
18,46522.0,8270.78,495,14,5,0.69,0
62,44203.0,30596.84,699,13,1,0.81,0
32,29665.0,30140.66,356,8,2,0.13,0
43,46752.0,43248.91,512,19,5,0.2,0
54,73364.0,49819.6,578,25,1,0.64,0
38,19678.0,27867.08,679,4,6,0.32,0
66,23860.0,20534.18,416,14,1,0.48,0
48,36814.0,13365.58,750,8,2,0.84,0
42,21416.0,5215.99,709,3,8,0.14,0
40,14740.0,27910.12,666,20,6,0.62,1
41,62728.0,29998.34,412,20,1,0.94,1
55,11916.0,42122.23,463,3,1,0.06,0
45,29697.0,27705.96,303,19,5,0.06,1
38,53076.0,46241.08,322,26,4,0.55,0
60,41496.0,33263.76,391,20,4,0.96,0
35,29923.0,42815.13,768,27,1,0.22,0
53,20979.0,11673.58,454,21,1,0.33,0
52,43128.0,43490.13,506,6,4,0.1,0
62,22155.0,35381.47,380,14,4,0.36,0
26,41480.0,12660.49,782,21,0,0.04,0
55,38967.0,13539.36,706,16,2,0.39,0
47,39164.0,46692.53,402,17,0,0.56,0
61,26366.0,6449.69,539,6,3,0.98,0
51,100459.0,25814.07,564,29,2,0.82,0
49,43439.0,19106.39,332,18,2,0.82,0
20,31592.0,34928.48,334,27,2,0.23,0
20,41446.0,42783.32,548,9,5,0.09,0
45,24656.0,21217.02,349,26,6,0.6,1
61,29937.0,24210.59,579,12,2,0.52,0
32,120086.0,49186.3,451,1,5,0.52,0
58,24743.0,40276.24,836,21,5,0.11,0
40,34930.0,45374.19,529,26,6,0.49,0
57,28910.0,24744.3,587,19,3,0.15,0
28,21594.0,15533.43,694,27,1,0.42,1
65,44826.0,23533.86,752,10,3,0.06,1
49,36984.0,37224.14,332,4,0,0.86,0
53,57269.0,9924.37,662,5,4,0.01,0
50,54464.0,17171.11,410,2,3,0.94,0
41,56974.0,7098.62,420,0,5,0.86,0
56,22946.0,24455.65,315,2,1,0.75,1
51,50035.0,42235.06,822,2,1,0.98,0
45,50647.0,6109.87,397,21,3,0.05,0
54,21796.0,35389.56,415,3,2,0.64,0
24,30967.0,46962.31,770,6,2,0.85,0
21,17535.0,15661.75,738,28,1,0.13,0
54,50757.0,36213.57,580,14,4,0.58,0
18,50641.0,48879.59,648,10,2,0.39,0
18,74249.0,48302.51,531,17,5,0.44,0
64,32390.0,15571.81,410,11,5,0.91,0
37,45512.0,9514.9,651,3,2,0.54,0
36,59508.0,11672.71,311,23,3,0.09,0
46,24911.0,36591.61,787,10,4,0.94,0
27,23087.0,37659.15,832,5,4,0.19,0
35,25300.0,35340.65,584,25,3,0.89,0
45,30496.0,20123.53,844,18,4,0.97,1
52,23499.0,12639.96,691,25,4,0.88,0
60,25851.0,31134.25,469,27,9,0.68,0
64,56413.0,26765.62,376,17,5,0.74,0
48,34608.0,37797.54,596,14,2,0.7,0
44,42334.0,24861.2,629,2,2,0.46,0
28,27574.0,20238.79,362,16,1,0.27,0
66,26684.0,18206.54,569,0,3,0.29,0
66,41889.0,14516.16,515,1,2,0.73,0
55,38678.0,16958.59,489,29,5,0.63,0
22,53583.0,9267.37,374,18,5,0.58,0
25,69619.0,20608.57,809,28,1,0.65,0
51,25701.0,6645.64,392,8,4,0.77,1
65,55859.0,13388.62,352,7,2,0.75,1
69,21165.0,38604.67,795,11,4,0.11,0
29,102425.0,19646.1,393,26,2,0.36,0
55,24510.0,35070.67,528,26,6,0.26,0
18,51293.0,37259.79,549,14,2,0.54,0
48,21086.0,31153.34,690,24,4,0.06,0
21,33656.0,48141.4,481,22,5,0.76,0
66,78658.0,5964.79,566,6,5,0.11,0
62,24128.0,38239.37,580,20,1,0.27,0
67,109326.0,48145.4,382,15,2,0.78,0
22,36220.0,43802.23,485,6,0,0.05,0
47,59151.0,12555.17,830,19,8,0.66,0
41,44421.0,19706.91,647,20,6,0.92,0
20,45639.0,12760.33,722,11,1,0.62,0
28,17800.0,32058.88,753,16,4,0.71,0
62,28669.0,37048.46,566,10,1,0.79,1
21,66038.0,19268.32,806,3,2,0.22,0
43,30572.0,29277.8,441,18,5,0.58,1
44,38926.0,36091.43,615,1,3,0.31,0
63,16752.0,23960.29,531,1,1,0.25,0
60,27756.0,43430.7,596,23,4,0.19,1
44,63673.0,39719.75,321,16,3,0.59,0
59,19124.0,7909.95,683,23,2,0.79,0
68,51976.0,32950.64,425,8,3,0.88,0
67,39691.0,15589.65,402,21,3,0.43,0
23,32274.0,30088.32,409,0,1,0.37,0
32,31572.0,48059.98,771,9,1,0.69,0
47,28410.0,44557.79,364,27,4,0.78,0
59,29703.0,23203.24,771,22,5,0.25,1
54,57807.0,18118.12,375,14,6,0.3,0
54,29260.0,15548.26,318,20,1,0.53,0
59,89661.0,28963.17,683,14,3,0.44,0
54,42183.0,10141.18,489,24,3,0.71,0
52,27224.0,29717.38,659,22,1,0.5,0
40,59082.0,5060.01,751,20,4,0.11,0
23,49610.0,19573.23,378,28,1,0.17,0
21,15882.0,14897.04,471,1,3,0.9,0
35,21650.0,48704.85,511,13,3,0.23,0
26,34279.0,37725.9,744,3,7,0.05,1
66,16452.0,20734.4,448,17,5,0.73,0
46,103287.0,9178.03,309,8,2,0.68,0
30,54782.0,28256.03,841,1,7,0.6,0
64,36074.0,14605.15,354,1,5,0.5,0
69,30597.0,29139.33,479,17,5,0.97,0
34,26908.0,42591.31,680,16,1,0.12,0
62,13602.0,32710.66,721,8,5,0.51,1
49,15269.0,33520.48,750,7,3,0.56,0
65,93954.0,29346.36,392,1,4,0.02,0
39,79762.0,46726.95,819,1,2,0.41,0
21,27231.0,46935.62,712,4,1,0.78,0
22,57182.0,28072.54,693,11,6,0.47,0
54,46780.0,18759.18,630,28,2,0.88,0
58,49620.0,25681.42,732,29,3,0.64,0
66,17808.0,13395.11,462,27,3,0.77,0
30,14705.0,33635.49,339,15,1,0.8,0
51,65598.0,27504.16,384,13,1,0.69,0
62,13499.0,9648.52,390,19,3,0.75,0
39,33722.0,13894.15,783,1,2,0.7,0
40,30217.0,26583.44,684,23,3,0.55,0
68,28852.0,44941.5,492,7,2,0.57,0
20,42499.0,30487.58,552,28,5,0.19,0
59,25879.0,35669.08,543,3,3,0.83,0
51,44261.0,20256.28,569,29,2,0.31,0
49,38971.0,30713.51,318,19,2,0.54,0
62,103711.0,25132.09,339,8,6,0.25,0
68,18166.0,34660.85,815,19,5,0.7,0
66,36851.0,7275.9,332,25,4,0.98,0
38,45057.0,27198.51,749,26,5,0.8,0
63,31946.0,18319.67,838,24,4,0.62,0
61,18610.0,19678.33,618,18,5,0.57,0
38,68088.0,48241.28,423,1,3,0.49,0
61,42979.0,13221.27,671,15,2,0.2,0
28,19275.0,19006.04,650,10,1,0.35,0
56,45222.0,27945.17,622,7,3,0.41,0
21,85032.0,43836.21,787,11,4,0.94,0
68,35662.0,23750.15,750,2,3,0.43,0
18,36275.0,38473.94,652,12,4,0.59,0
45,79539.0,43536.83,415,1,3,0.92,0
41,22355.0,18950.74,312,12,2,0.52,0
52,86144.0,22673.76,619,26,3,0.25,0
30,59069.0,21045.03,464,7,3,0.38,0
64,22877.0,42478.51,384,14,2,0.38,0
51,26000.0,6995.61,547,23,4,0.71,0
28,27934.0,18878.95,731,20,3,0.3,0
53,14519.0,35573.39,778,8,1,0.73,0
68,41367.0,30444.96,667,10,0,0.89,1
34,23401.0,24633.02,656,21,3,0.34,1
52,42120.0,29297.67,707,20,4,0.14,0
35,19044.0,13891.31,644,27,4,0.64,0
57,57613.0,24382.25,478,2,1,0.36,0
39,52513.0,27576.63,724,6,4,0.53,0
41,25516.0,45553.51,840,13,1,0.63,0
36,43470.0,16737.58,742,14,7,0.41,0
54,37853.0,44052.28,605,8,0,0.92,0
56,76203.0,33990.86,666,19,3,0.4,0
38,21672.0,5915.34,335,10,6,0.31,0
25,33653.0,37608.41,762,6,4,0.89,0
45,26361.0,6599.83,445,11,7,0.14,0
22,37138.0,49882.15,445,18,4,0.12,0
34,47412.0,44268.65,679,26,3,0.94,0
54,26215.0,18380.47,467,17,0,0.21,0
53,30271.0,16583.51,574,12,3,0.15,0
36,58866.0,22164.85,386,10,1,0.54,0
44,71587.0,21027.51,453,0,5,0.05,0
51,46479.0,21755.2,796,5,2,0.62,1
28,33895.0,19322.44,614,20,3,0.45,0
62,32320.0,32951.0,573,1,5,0.64,0
64,47766.0,12391.86,561,12,4,0.28,0
29,40696.0,43069.16,786,12,2,0.91,0
38,15923.0,41558.11,753,18,2,0.27,0
28,48349.0,26441.74,742,8,2,0.64,0
56,23617.0,43372.85,561,18,2,0.95,0
45,17882.0,16121.53,842,22,2,0.4,0
22,15769.0,5790.45,404,0,3,0.16,0
34,32596.0,32864.36,649,22,2,0.07,0
37,21845.0,25605.92,737,24,2,0.96,0
58,11348.0,30522.4,468,27,4,0.76,0
63,30357.0,45470.27,642,26,2,0.92,0
29,28416.0,48646.65,529,7,2,0.7,0
23,33693.0,33550.39,322,22,0,0.34,0
34,26517.0,39382.5,580,25,2,0.12,0
68,90641.0,8771.38,818,13,7,0.93,0
36,47036.0,12232.2,552,23,2,0.49,1
43,28288.0,37994.22,703,15,1,0.4,0
65,35178.0,24411.45,432,28,3,0.58,0
61,73668.0,25068.44,573,3,2,0.11,0
61,58590.0,18887.35,531,17,6,0.31,0
69,18068.0,32331.04,844,13,1,0.64,0
49,22311.0,13332.43,378,29,2,0.1,0
23,24565.0,33211.23,334,26,3,0.14,0
53,29148.0,12820.95,794,8,3,0.51,0
55,26965.0,7872.17,409,14,2,0.62,0
28,36938.0,19866.1,620,2,3,0.19,0
50,52463.0,15401.32,627,29,4,0.03,0
41,57030.0,45004.62,683,26,3,0.96,1
40,30841.0,7472.91,663,3,1,0.03,1
32,16037.0,12947.62,531,22,4,0.0,1
44,21586.0,29692.38,713,17,4,0.32,0
28,28004.0,26648.02,593,13,4,0.22,0
68,19487.0,7063.34,846,14,2,0.57,0
67,64243.0,5326.36,473,7,6,0.89,0
34,20135.0,49463.06,691,27,3,0.48,0
68,49441.0,34647.56,401,9,0,0.77,1
31,15663.0,21443.28,592,23,4,0.91,0
44,50443.0,26169.45,384,11,2,0.19,0
35,33873.0,16994.76,500,20,1,0.49,1
45,77363.0,20519.32,840,8,0,0.64,1
68,20624.0,34207.0,596,7,2,0.33,0
64,27390.0,44726.53,355,16,3,0.74,0
64,30175.0,13285.85,771,8,1,0.71,0
21,33649.0,42816.27,315,12,1,0.42,0
24,30547.0,10470.05,365,29,4,0.09,0
62,30843.0,14674.65,771,13,2,0.01,0
52,30591.0,6672.89,322,4,0,0.37,0
65,12893.0,11336.53,785,8,3,0.08,0
26,59675.0,46278.64,714,24,4,0.78,0
25,151838.0,25674.74,604,25,1,0.33,0
69,42156.0,8494.96,476,25,2,0.67,0
62,20581.0,48187.71,494,15,4,0.35,1
34,21649.0,44554.65,312,18,0,0.8,0
34,49345.0,38960.71,465,23,5,0.89,0
66,44035.0,47006.28,449,22,4,0.84,0
50,31504.0,14905.82,640,6,1,0.48,0
49,52929.0,42636.62,473,11,3,0.08,0
25,12940.0,36049.6,466,25,3,0.37,0
36,52946.0,44139.17,396,1,2,0.42,0
55,40900.0,40861.02,703,17,1,0.96,0
20,22071.0,20592.28,376,17,2,0.57,1
22,17736.0,39847.93,536,15,1,0.64,0
30,38587.0,16810.53,590,28,3,0.78,0
64,73396.0,19786.65,435,10,5,0.57,1
63,32401.0,9855.76,666,1,4,0.6,0
48,23710.0,47078.45,847,13,6,0.25,0
33,39960.0,18095.15,547,3,2,0.06,0
67,90259.0,28428.01,513,6,2,0.72,0
49,45055.0,22609.98,369,1,1,0.85,0
